Label,Text
ham,"Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..
ham	Yeah, give me a call if you've got a minute
ham	HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U"""
ham,Asking do u knw them or nt? May be ur frnds or classmates?
ham,Done it but internet connection v slow and can‘t send it. Will try again later or first thing tomo.
ham,Watching ajith film ah?
ham,Oh:)as usual vijay film or its different?
ham,What he said is not the matter. My mind saying some other matter is there.
ham,"CAN I PLEASE COME UP NOW IMIN TOWN.DONTMATTER IF URGOIN OUTL8R,JUST REALLYNEED 2DOCD.PLEASE DONTPLEASE DONTIGNORE MYCALLS,U NO THECD ISV.IMPORTANT TOME 4 2MORO"
ham,When/where do I pick you up
ham,HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x
ham,Oh ok wait 4 me there... My lect havent finish
ham,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad"
ham,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...
ham,Send me your id and password
ham,Lmao. Take a pic and send it to me.
spam,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
ham,"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?"
ham,Yes.mum lookin strong:)
ham,I am late. I will be there at
ham,Lol alright i was thinkin that too haha
ham,Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is
spam,todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. If your number matches please call 09063442151 to claim your £350 award
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
ham,"Erm … ill pick you up at about 6.45pm. That'll give enough time to get there, park and that."
ham,"They can try! They can get lost, in fact. Tee hee"
ham,Can u look 4 me in da lib i got stuff havent finish yet.
ham,"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch..."
ham,Come to mahal bus stop.. &lt;DECIMAL&gt;
ham,Aiyah e rain like quite big leh. If drizzling i can at least run home.
ham,Thankyou so much for the call. I appreciate your care.
ham,Thnx dude. u guys out 2nite?
ham,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts"
ham,I'm at work. Please call
ham,I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(
ham,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?
ham,In which place i can get rooms cheap:-)
ham,I think i've fixed it can you send a test message?
ham,Then ur physics get a-?
ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
ham,Networking technical support associate.
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
spam,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!
ham,Just come home. I don't want u to be miserable
ham,"Sorry, I'll call later"
ham, &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay."
ham,Mine here like all fr china then so noisy.
ham,"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho"
spam,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's
ham,I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.
ham,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.
ham,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!"
ham,East coast
ham,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*
ham,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!
ham,"Goodmorning, today i am late for 1hr."
ham,"I think we're going to finn's now, come"
ham,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks
ham,So what about you. What do you remember
ham,Where did u go? My phone is gonna die you have to stay in here
ham,In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;)
ham,I know complain num only..bettr directly go to bsnl offc nd apply for it..
ham,I have gone into get info bt dont know what to do
spam,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!"
ham,Come to my home for one last time i wont do anything. Trust me.
ham,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola"
ham,Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!
ham,Wish i were with you now!
ham,Wah lucky man... Then can save money... Hee...
ham,Watching tv lor. Nice one then i like lor.
ham,Sian... Aft meeting supervisor got work 2 do liao... U working now?
ham,Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip
ham,"When you get free, call me"
ham,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates
spam,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop"
ham,U dun say so early hor... U c already then say...
ham,Hey i've booked the 2 lessons on sun liao...
ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
ham,Ya just telling abt tht incident..
ham,yay! finally lol. i missed our cinema trip last week :-(
ham,Finished class where are you.
ham,Ok lor...
spam,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
spam,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm
ham,Do you always celebrate NY's with your family ?
ham,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.
spam,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070
ham,R u saying i should re order the slippers cos i had to pay for returning it.
ham,So ü pay first lar... Then when is da stock comin...
ham,I donno its in your genes or something
spam,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls£1/minMobsmore LKPOBOX177HP51FL
ham,"I'll see, but prolly yeah"
ham,I have a rather prominent bite mark on my right cheek
ham,That day you asked about anand number. Why:-)
ham,We live in the next  &lt;#&gt; mins
ham,The battery is for mr adewale my uncle. Aka Egbon
spam,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs)
ham,"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash"
ham,As if i wasn't having enough trouble sleeping.
ham,Did u see what I posted on your Facebook?
ham,Ok lor.
ham,It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.
ham,2 and half years i missed your friendship:-)
ham,I've reached home n i bathe liao... U can call me now...
ham,Check audrey's status right now
ham,Hope you are having a great day.
ham,"It's wylie, you in tampa or sarasota?"
ham,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx
ham,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP"""
ham,Did u find out what time the bus is at coz i need to sort some stuff out.
ham,But i'm surprised she still can guess right lor...
ham,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/
ham,Get me out of this dump heap. My mom decided to come to lowes. BORING.
ham,Cheers for the card ... Is it that time of year already?
ham,Ok going to sleep. Hope i can meet her.
ham,This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.
ham,Midnight at the earliest
ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
ham,No i am not having not any movies in my laptop
ham,"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj"
ham,Got meh... When?
ham,Finish liao... U?
ham,Have a good trip. Watch out for . Remember when you get back we must decide about easter.
spam,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r
spam,Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service
ham,I'll text you when I drop x off
ham,These won't do. Have to move on to morphine
spam,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.
ham,Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-)
ham,K. I will sent it again
ham,Its sunny in california. The weather's just cool
ham,Cramps stopped. Going back to sleep
ham,* Will be september by then!
ham,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.
ham,He says hi and to get your ass back to south tampa (preferably at a kegger)
spam,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2
ham,I know you are serving. I mean what are you doing now.
ham,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!"
ham,Dear we are going to our rubber place
ham,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around"
ham,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ
ham,Ok that's great thanx a lot.
ham,I.ll give her once i have it. Plus she said grinule greet you whenever we speak
ham,Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again
ham,Hope you are not scared!
ham,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow
ham,Bbq this sat at mine from 6ish. Ur welcome 2 come
ham,"&lt;#&gt; , that's all? Guess that's easy enough"
ham,Thanks. It was only from tescos but quite nice. All gone now. Speak soon 
ham,R u sure they'll understand that! Wine * good idea just had a slurp!
ham,K.k.how is your business now?
ham,Ok i am on the way to home hi hi
ham,Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons? 
ham,"Nah man, my car is meant to be crammed full of people"
ham,"It could work, we'll reach a consensus at the next meeting"
ham,"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc"
ham,No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!
spam,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
ham,Good words.... But words may leave u in dismay many times.
ham,Well there's still a bit left if you guys want to tonight
ham,S but not able to sleep.
spam,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
ham,Y bishan lei... I tot ü say lavender? 
ham,Thx. All will be well in a few months
ham,How are you with moneY...as in to you...money aint a thing....how are you sha!
ham,What is important is that you prevent dehydration by giving her enough fluids
ham,Armand says get your ass over to epsilon
ham,Your brother is a genius
ham,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.
ham,Otherwise had part time job na-tuition..
ham,Nothing. Can...
ham,"Damn, poor zac doesn't stand a chance"
ham,Sure but since my parents will be working on Tuesday I don't really need a cover story
ham,"Mostly sports type..lyk footbl,crckt.."
spam,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.
ham,Oh ok i didnt know what you meant. Yep i am baby jontin
spam,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop
ham,I keep ten rs in my shelf:) buy two egg.
spam,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8"
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
spam,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else...."
ham,No da. . Vijay going to talk in jaya tv
ham,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat."
ham,Aight do you still want to get money
ham,K..k..any special today?
ham,Anything lor is she coming?
ham,"Cool, text me when you're parked"
ham,Well you told others you'd marry them...
ham,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.
ham,Why are u up so early?
ham,"Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though"
spam,Thanks for your subscription to Ringtone UK your mobile will be charged £5/month Please confirm by replying YES or NO. If you reply NO you will not be charged
ham,No problem baby. Is this is a good time to talk? I called and left a message.
ham,Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*
ham,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...
ham,Ok..
ham,Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.
spam,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!
ham,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke 
ham,She's borderline but yeah whatever.
ham,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.
ham,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.
ham,"Dont pack what you can buy at any store.like cereals. If you must pack food, pack gari or something 9ja that you will miss."
ham,At 7 we will go ok na.
spam,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@£1.50rcvd
ham,Do you still have the grinder?
ham,Huh so early.. Then ü having dinner outside izzit?
ham,Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.
ham,"Hmph. Go head, big baller."
ham,I can take you at like noon
ham,"Come to me right now, Ahmad"
ham,"Arms fine, how's Cardiff and uni? "
ham,Already am squatting is the new way of walking
ham,Every day i use to sleep after  &lt;#&gt;  so only.
ham,Wat r u doing?
ham,Can you please send me my aunty's number
ham,He dint tell anything. He is angry on me that why you told to abi.
ham,Yup ok...
ham,"Call me, i am senthil from hsbc."
spam,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832"
ham,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.
ham,Or I guess  &lt;#&gt;  min
ham,Whatsup there. Dont u want to sleep
spam,You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill
ham,Also remember the beads don't come off. Ever.
ham,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass
ham,Minimum walk is 3miles a day.
ham,Surly ill give it to you:-) while coming to review.
ham,Sent me ur email id soon
ham,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8
ham,"I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne."
ham,"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget"
ham,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc."
ham,"I think your mentor is , but not 100 percent sure."
ham,"THATS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONT WORRY.C U L8TR HUN!LOVE Yaxxx"
ham,Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.
ham,Ok. Me watching tv too.
spam,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS)
spam,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468
spam,"449050000301 You have won a £2,000 price! To claim, call 09050000301."
ham,No need lar i go engin? Cos my sis at arts today...
ham,U havent lost me ill always b here 4u.i didnt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thats what itried2tell urmom.i careabout u
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
spam,08714712388 between 10am-7pm Cost 10p
ham,Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!
spam,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674
ham,Pls call me da. What happen.
ham,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA
ham,No chikku nt yet.. Ya i'm free
ham,Nothin comes to my mind. Ü help me buy hanger lor. Ur laptop not heavy?
ham,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)"
ham,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x
ham,Then dun wear jeans lor...
spam,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
ham,Or maybe my fat fingers just press all these buttons and it doesn't know what to do.
ham,Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap
spam,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT
ham,Can. Dunno wat to get 4 her...
ham,"Response is one of d powerful weapon 2 occupy a place in others 'HEART'... So, always give response 2 who cares 4 U""... Gud night..swt dreams..take care"
ham,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed
ham,Also where's the piece
ham,U studying in sch or going home? Anyway i'll b going 2 sch later.
ham,He says hi and to get your ass back to south tampa (preferably at a kegger)
ham,Am also doing in cbe only. But have to pay.
ham,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... "
ham,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop"
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
ham,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care
ham,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.
spam,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more
ham,"HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X"
spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!
ham,Yup ok thanx...
spam,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout
ham,I'll talk to the others and probably just come early tomorrow then
spam,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription"
ham,I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.
ham,"Good stuff, will do."
ham,Haha... can... But i'm having dinner with my cousin...
ham,I think the other two still need to get cash but we can def be ready by 9
ham,Otherwise had part time job na-tuition..
ham,Oic... I saw him too but i tot he din c me... I found a group liao...
ham,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!
spam,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323."
ham,Hey whats up? U sleeping all morning?
ham,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...
spam,"Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!"
ham,Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish 
ham,Apart from the one i told you about yesterday?
ham,Senthil group company Apnt 5pm.
ham,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:)
ham,Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!
ham,If you have belive me. Come to my home.
ham,Thts wat Wright Brother did to fly..
ham,Booked ticket for pongal?
ham,You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|
ham,"[…] anyway, many good evenings to u! s"
ham,K tell me anything about you.
spam,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.
ham,Good night my dear.. Sleepwell&amp;Take care
spam,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA
ham,U still painting ur wall?
spam,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
ham,I am waiting for your call sir.
ham,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call."
ham,Am I the only one who doesn't stalk profiles?
ham,Can you pls send me that company name. In saibaba colany
ham,Okay... I booked all already... Including the one at bugis.
ham,Ü only send me the contents page...
ham,"Hiya, had a good day? Have you spoken to since the weekend?"
ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!"
spam,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm
ham,No problem. We will be spending a lot of quality time together...
ham,I accidentally deleted the message. Resend please.
spam,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo"
ham,Omg I want to scream. I weighed myself and I lost more weight! Woohoo!
ham,U wan 2 haf lunch i'm in da canteen now.
ham,Huh? 6 also cannot? Then only how many mistakes?
ham,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow
ham,I will come tomorrow di
ham,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.
ham,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.
ham,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0
ham,On ma way to school. Can you pls send me ashley's number
ham,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx
ham,He is world famamus....
ham,Fuck babe ... What happened to you ? How come you never came back?
ham,Good evening! this is roger. How are you?
ham,Yeah jay's sort of a fucking retard
ham,Aiyo cos i sms ü then ü neva reply so i wait 4 ü to reply lar. I tot ü havent finish ur lab wat.
ham,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night"
ham,Hi.:)technical support.providing assistance to us customer through call and email:)
ham,"Call me da, i am waiting for your call."
ham,Yes.. now only saw your message..
ham,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.
ham,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.
ham,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early"
spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
ham,Ok but tell me half an hr b4 u come i need 2 prepare.
ham,What time should I tell my friend to be around?
ham,Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.
ham,"Not yet chikku..going to room nw, i'm in bus.."
spam,Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or £5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm
ham,No current and food here. I am alone also
ham,"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8"
ham,Ok.ok ok..then..whats ur todays plan
ham,Okie... Thanx...
ham,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow"
ham,Hi dear we saw dear. We both are happy. Where you my battery is low
ham,Anytime...
